E:/project/Shrink/data/record/test/mitm/2_2023_09_26_19_22_09,247,video,https://www.youtube.com//watch?v=01dKYdL_yQE,/1866144/1825182/1841420/1790852/1774641/1718463/1668149/1800275/1741328/1914278/1763561/1768974/1832333/1726354/1781325/1724569/1695695/1779203/1811312/1795115/1769301/1807013/1677066/1762036/1459715/1524098/1452108/1606468/1986709/1904700/1511072/1993681/1857878/1508535/1559591/1576694/1460432/1457737/1649540/1548983/1497754/1602408/1730668/1750842/1739056/1765937/1867648/1736467/1872349/1878397/1735174/1796731/1441903/1384223/1595459/1583504/1577271/1446711/1540033/1645765/1683222/1632881/1462653/1653254/1788142/1947715,/10.0.0.15.56700>142.251.85.41.443,1,0,1,0,66,/66,/10.0.0.15.56700>142.251.85.41.443
E:/project/Shrink/data/record/test/mitm/30_2023_09_26_22_42_10,302,video,https://www.youtube.com//watch?v=2OSXrsmL4H8,/1672846/2026885/2097152/1483113/1940220/2097152/1418373/2046168/1869898/1306597/1896969/1732205/1534909/2097152/1313829/1838428/1545359/1921256/2097152/1532324/1372088/1531635/2097152/1425504/1899619/1469001/2097152/1524419/1958215/1970828/2097152/2097152/2097152/1621324/2008064/1569981/2073766/1745685/1425767/1362810/1598656/1462774/2097152/1719615/1393476/1788462/1350497/1913270/2097152/1370022/2097152/2097152/2097152/1351300/1564816/1427348/1277727/2097152/1859473/2097152/1284382/2097152/2004592/2097152/2023641/1652726/1933330/2097152/1787731/1384383/2097152/2097152/2097152/1763113/2053784/1681889/1453143/2015359/1674825/1308328/1879981/2097152/1773814/1300796,/10.0.0.15.51026>142.251.85.42.443/10.0.0.15.50231>142.251.85.42.443,1,0,1,0,84,/84,/10.0.0.15.51026>142.251.85.42.443/10.0.0.15.50231>142.251.85.42.443
E:/project/Shrink/data/record/test/mitm/31_2023_09_26_22_53_09,302,video,https://www.youtube.com//watch?v=2sfP_FgV_BI,/1967453/1801930/2035677/2036905/1879083/1733874/1939567/1617735/2079187/2038257/1898016/1901516/2017128/1897703/1893096/1923232/1671057/1684429/2034776/1936588/2047477/1975425/1932910/1763333/1865772/2077347/1615670/1834060/2072635/1903592,/10.0.0.15.54290>74.125.101.231.443/10.0.0.15.56790>74.125.101.231.443,1,0,1,0,30,/30,/10.0.0.15.54290>74.125.101.231.443/10.0.0.15.56790>74.125.101.231.443
E:/project/Shrink/data/record/test/mitm/33_2023_09_26_23_04_22,247,video,https://www.youtube.com//watch?v=_7xea3rIhZM,/1973658/1643431/1556181/1461092/1677850/1694801/1676153/1324564/1848104/1312828/1694990/1601932/1788238/1938033/1783871/1621490/1953973/1817247/1861817/1837830/1742377/1851473/1962055/1426325/1848852/1867001/1884374/1978333/1841490/2026262/1892523/1723496/1679075/2093202/1746315/1801877/2020371/1499957/1657182/1960280/1591485/1798358/1660303/1760584/1881269/1924576/1890449/1683361/1650166/1606925/1782266/2042314/1700884/1742048/1912658/1958993,/10.0.0.15.61508>173.194.59.40.443,1,0,1,0,56,/56,/10.0.0.15.61508>173.194.59.40.443
E:/project/Shrink/data/record/test/mitm/34_2023_09_26_23_15_17,247,video,https://www.youtube.com//watch?v=2Uz_YccIlUY,/1957260/1936992/1574095/1723026/1724238/1817588/1616940/1747038/1778038/2048209/1927561/1975960/1988085/1593697/2073643/1938521/2093560/1629298/1886938/1847367/2053092/1898987/1997361/1837655/2055778/1930130/1920973/1735039/1831843,/10.0.0.15.58160>74.125.12.136.443/10.0.0.15.60947>74.125.12.136.443/10.0.0.15.62906>74.125.12.136.443/10.0.0.15.57357>74.125.12.136.443/10.0.0.15.49325>74.125.12.136.443,1,0,1,0,29,/29,/10.0.0.15.58160>74.125.12.136.443/10.0.0.15.60947>74.125.12.136.443/10.0.0.15.62906>74.125.12.136.443/10.0.0.15.57357>74.125.12.136.443/10.0.0.15.49325>74.125.12.136.443
E:/project/Shrink/data/record/test/mitm/36_2023_09_26_23_26_30,247,video,https://www.youtube.com//watch?v=2Zd4xTOAfHE,/1809525/1823940/2046028/1834829/1690184/1877828/2053391/1892683/2032137/1891501/2049447/1913881/2012888/2072064/2025321/2092679/1953393/1745889,/10.0.0.15.60936>142.251.91.231.443/10.0.0.15.50097>142.251.91.231.443/10.0.0.15.61569>142.251.91.231.443/10.0.0.15.52980>142.251.91.231.443/10.0.0.15.58472>142.251.91.231.443,1,0,1,0,18,/18,/10.0.0.15.60936>142.251.91.231.443/10.0.0.15.50097>142.251.91.231.443/10.0.0.15.61569>142.251.91.231.443/10.0.0.15.52980>142.251.91.231.443/10.0.0.15.58472>142.251.91.231.443
E:/project/Shrink/data/record/test/mitm/37_2023_09_26_23_37_26,302,video,https://www.youtube.com//watch?v=39YC99eGeBI,/1856326/1568320/1683894/1586770/2097152/1887612/2097152/2038884/2055984/1526777/1509243/1322475/1595835/1303463/2097152/1382297/2097152/2097152/1859330/2097152/1878627/1827710/2097152/2013334/2097152/1868326/1736164/1938057/1327561/1406460/1294296/1594541/1594454/1600358/1551730/2097152/2097152/2097152/1363805/2097152/2042448/1371298/2097152/2097152/1890632/1607189/1949809/1941789/1979321/1287165/1914784/1304104/1781814/1790124/1808506/1481856/1641302/1976974/2001040/1508654/1408670/1498504/1572536/1343219/1587244/1572004/2007300/1489025/1464261/1773145/1728857/1380719/1584443,/10.0.0.15.57057>74.125.164.41.443,1,0,1,0,73,/73,/10.0.0.15.57057>74.125.164.41.443
E:/project/Shrink/data/record/test/mitm/3_2023_09_26_19_33_09,247,video,https://www.youtube.com//watch?v=02BGlRXT9hw,/1849107/1899074/2084364/2003484/1779099/1893607/2023009/2049963/2082493/2045590/1927881/1891977/1970436/1756913/1935993/1836482/2038274/1887253/2056515/1929482/2082376/1772029,/10.0.0.15.50333>142.251.85.7.443/10.0.0.15.59071>142.251.85.7.443/10.0.0.15.61901>142.251.85.7.443,1,0,1,0,22,/22,/10.0.0.15.50333>142.251.85.7.443/10.0.0.15.59071>142.251.85.7.443/10.0.0.15.61901>142.251.85.7.443
E:/project/Shrink/data/record/test/mitm/43_2023_09_26_23_49_46,247,video,https://www.youtube.com//watch?v=3SwR5O9mlLk,/1919961/1888359/1814322/1259979/1956674/2067517/1914554/1938783/1904165/1770657/1812565/1888036/1930630/1715496/1869908/1971910/1732479/1828750/1990948/2003393/2005453/1806981/1953769/1930517/1782860/2064587/1871847,/10.0.0.15.63080>142.251.85.73.443/10.0.0.15.59695>142.251.85.73.443/10.0.0.15.54068>142.251.85.73.443,1,0,1,0,27,/27,/10.0.0.15.63080>142.251.85.73.443/10.0.0.15.59695>142.251.85.73.443/10.0.0.15.54068>142.251.85.73.443
E:/project/Shrink/data/record/test/mitm/44_2023_09_27_00_00_44,302,video,https://www.youtube.com//watch?v=_p7MObjrTF4,/2097152/1918017/1346073/2097152/2097152/1786611/2097152/2097152/2097152/2083906/2097152/2097152/1757132/1367246/2097152/1408059/2097152/2097152/2097152/2097152/2097152/1676779/2097152/1584626/2097152/2097152/1617695/2097152/2097152/1276809/2097152/2097152/2097152/1576816/2097152/2097152/2097152/1485100/2097152/2097152/2097152/2097152/1319526/2097152/2097152/2097152/1582324/2097152/2097152/2097152/1506120/1421201/1902883/2097152/1592529/2097152/2097152/2097152/2097152/1615650/1459585/2097152/2097152/1259235/2004091/2097152/2097152/2041312/2097152/2097152/2097152/1372466/2097152/2097152/2097152/1331407/2091113/2097152/2097152/1739125/2048188/2097152/1507137/1365998/2097152/2097152/2045416/1337449/1448911/2097152/1694287/1618334/1335438/1925824/1928156/2097152/2097152/2097152/1639822/2097152/2097152/2097152/2097152/1651157/2097152/1611273/2097152/2097152/2097152/1377438/2059391/2097152/1284572/1700362,/10.0.0.15.50540>142.251.88.39.443,1,0,1,0,114,/114,/10.0.0.15.50540>142.251.88.39.443
