id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.packet_datasize,udps.chunk,udps.segment,udps.result_url_list,udps.result_url
438,0,"fe80::6e4b:90ff:fef4:2040","6c:4b:90:f4:20:40","6c:4b:90",546,"ff02::1:2","33:33:00:01:00:02","33:33:00",547,17,6,0,0,1698912513770,1698912513770,0,1,116,1698912513770,1698912513770,0,1,116,0,0,0,0,0,"DHCPV6","Network",0,6,"","","","","","[76]","[]",0,"[]",-1
439,0,"192.168.107.170","00:e0:4c:68:03:c3","00:e0:4c",52928,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698912244694,1698912455105,210411,54,9450,1698912244694,1698912455105,210411,54,9450,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[135, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]","[]",0,"[]",-1
440,0,"192.168.107.232","e0:be:03:12:66:07","e0:be:03",137,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1698912445318,1698912446845,1527,3,276,1698912445318,1698912446845,1527,3,276,0,0,0,0,0,"NetBIOS","System",0,6,"desktop-422hspr","","","","","[52, 58, 58]","[]",0,"[]",-1
441,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",53494,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698912236306,1698912332363,96057,48,8592,1698912236306,1698912332363,96057,48,8592,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[139, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145]","[]",0,"[]",-1
442,0,"192.168.107.254","28:d0:f5:6a:e1:e7","28:d0:f5",67,"192.168.107.10","00:50:56:c0:00:01","00:50:56",68,17,4,0,0,1698912236317,1698912264645,28328,8,2960,1698912236317,1698912264645,28328,8,2960,0,0,0,0,0,"DHCP","Network",0,6,"","","","","","[330, 336, 336, 336, 336, 336, 336, 336]","[]",0,"[]",-1
443,0,"192.168.107.181","74:86:e2:1e:5a:7a","74:86:e2",49665,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911687600,1698911690614,3014,8,1736,1698911687600,1698911690614,3014,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
444,0,"192.168.107.248","00:24:32:91:26:85","00:24:32",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698911927076,1698911927076,0,2,486,1698911927076,1698911927076,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"laptop-590rne8j","","","","","[203, 209]","[]",0,"[]",-1
445,0,"192.168.107.124","2c:f0:5d:be:eb:07","2c:f0:5d",50563,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698912228249,1698912304963,76714,24,4296,1698912228249,1698912304963,76714,24,4296,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[139, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145]","[]",0,"[]",-1
446,0,"2400:dd01:1001:1:107::5","94:c6:91:74:87:12","94:c6:91",0,"ff02::1:ff6a:e1e7","33:33:ff:6a:e1:e7","33:33:ff",0,58,6,0,0,1698911628345,1698911628345,0,1,86,1698911628345,1698911628345,0,1,86,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","","","[46]","[]",0,"[]",-1
447,0,"192.168.107.181","74:86:e2:1e:5a:7a","74:86:e2",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912290746,1698912366163,75417,12,900,1698912290746,1698912366163,75417,12,900,0,0,0,0,0,"MDNS","Network",0,6,"wpad.local","","","","","[30, 36, 36, 36, 36, 36, 36, 36, 51, 51, 51, 51]","[]",0,"[]",-1
448,0,"192.168.107.80","00:e0:4c:92:2e:bf","00:e0:4c",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912369065,1698912370076,1011,4,340,1698912369065,1698912370076,1011,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
449,0,"2400:dd01:1001:1:107::5","94:c6:91:74:87:12","94:c6:91",0,"ff02::1:ff00:1","33:33:ff:00:00:01","33:33:ff",0,58,6,0,0,1698912204669,1698912204669,0,1,86,1698912204669,1698912204669,0,1,86,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","","","[46]","[]",0,"[]",-1
450,0,"192.168.107.20","98:fa:9b:bc:b6:27","98:fa:9b",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912555147,1698912556160,1013,4,340,1698912555147,1698912556160,1013,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
451,0,"fe80::42b0:34ff:fe24:6b69","40:b0:34:24:6b:69","40:b0:34",546,"ff02::1:2","33:33:00:01:00:02","33:33:00",547,17,6,0,0,1698912562743,1698912562743,0,1,163,1698912562743,1698912562743,0,1,163,0,0,0,0,0,"DHCPV6","Network",0,6,"","","","","","[123]","[]",0,"[]",-1
452,0,"192.168.107.254","28:d0:f5:6a:e1:e7","28:d0:f5",67,"192.168.107.9","00:50:56:c0:00:08","00:50:56",68,17,4,0,0,1698912255558,1698912284313,28755,8,2960,1698912255558,1698912284313,28755,8,2960,0,0,0,0,0,"DHCP","Network",0,6,"","","","","","[330, 336, 336, 336, 336, 336, 336, 336]","[]",0,"[]",-1
453,0,"192.168.107.236","e0:be:03:15:97:dd","e0:be:03",62132,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698912294079,1698912563537,269458,48,8592,1698912294079,1698912563537,269458,48,8592,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[139, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145]","[]",0,"[]",-1
454,0,"192.168.107.40","30:9c:23:4d:9c:fc","30:9c:23",2425,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",2425,17,4,0,0,1698912510046,1698912512042,1996,4,844,1698912510046,1698912512042,1996,4,844,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","","[171, 177, 177, 177]","[]",0,"[]",-1
455,0,"192.168.107.48","74:86:e2:1e:5e:68","74:86:e2",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912290744,1698912392220,101476,10,760,1698912290744,1698912392220,101476,10,760,0,0,0,0,0,"MDNS","Network",0,6,"wpad.local","","","","","[30, 36, 36, 36, 36, 36, 51, 51, 51, 51]","[]",0,"[]",-1
456,0,"192.168.107.233","e0:be:03:15:97:ee","e0:be:03",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912567846,1698912568855,1009,2,170,1698912567846,1698912568855,1009,2,170,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51]","[]",0,"[]",-1
457,0,"192.168.107.254","28:d0:f5:6a:e1:e7","28:d0:f5",0,"192.168.107.33","30:65:ec:ba:0f:cf","30:65:ec",0,1,4,0,0,1698912296079,1698912296673,594,2,120,1698912296079,1698912296673,594,2,120,0,0,0,0,0,"ICMP","Network",0,6,"","","","","","[20, 26]","[]",0,"[]",-1
458,0,"192.168.107.233","e0:be:03:15:97:ee","e0:be:03",137,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1698912291157,1698912292681,1524,3,276,1698912291157,1698912292681,1524,3,276,0,0,0,0,0,"NetBIOS","System",0,6,"wpad","","","","","[52, 58, 58]","[]",0,"[]",-1
459,0,"192.168.107.20","98:fa:9b:bc:b6:27","98:fa:9b",137,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1698912450975,1698912452483,1508,6,552,1698912450975,1698912452483,1508,6,552,0,0,0,0,0,"NetBIOS","System",0,6,"desktop-143lsb5","","","","","[52, 58, 58, 58, 58, 58]","[]",0,"[]",-1
460,0,"192.168.107.232","e0:be:03:12:66:07","e0:be:03",62075,"239.192.152.143","01:00:5e:40:98:8f","01:00:5e",6771,17,4,0,0,1698912408024,1698912414038,6014,3,537,1698912408024,1698912414038,6014,3,537,0,0,0,0,0,"BitTorrent","Download",0,6,"","","","","","[139, 145, 145]","[]",0,"[]",-1
461,0,"192.168.107.232","e0:be:03:12:66:07","e0:be:03",6771,"239.192.152.143","01:00:5e:40:98:8f","01:00:5e",6771,17,4,0,0,1698912408024,1698912414039,6015,6,1074,1698912408024,1698912414039,6015,6,1074,0,0,0,0,0,"BitTorrent","Download",0,6,"","","","","","[139, 145, 145, 145, 145, 145]","[]",0,"[]",-1
462,0,"192.168.107.186","8c:16:45:b7:d7:20","8c:16:45",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912194210,1698912296055,101845,16,1136,1698912194210,1698912296055,101845,16,1136,0,0,0,0,0,"MDNS","Network",0,6,"blank.local","","","","","[31, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37]","[]",0,"[]",-1
463,0,"192.168.107.186","8c:16:45:b7:d7:20","8c:16:45",64523,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911470666,1698911476688,6022,6,1074,1698911470666,1698911476688,6022,6,1074,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[139, 145, 145, 145, 145, 145]","[]",0,"[]",-1
464,0,"192.168.107.211","00:e0:4c:7f:87:15","00:e0:4c",54848,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",3702,17,4,0,0,1698912091780,1698912109238,17458,14,9772,1698912091780,1698912109238,17458,14,9772,0,0,0,0,0,"WSD","Network",0,6,"","","","","","[658, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664]","[]",0,"[]",-1
465,0,"192.168.107.59","4c:cc:6a:c3:2b:b9","4c:cc:6a",137,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1698912251719,1698912261565,9846,20,1840,1698912251719,1698912261565,9846,20,1840,0,0,0,0,0,"NetBIOS","System",0,6,"workgroup","","","","","[52, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]","[]",0,"[]",-1
466,0,"192.168.107.59","4c:cc:6a:c3:2b:b9","4c:cc:6a",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912113185,1698912114186,1001,6,450,1698912113185,1698912114186,1001,6,450,0,0,0,0,0,"MDNS","Network",0,6,"npifb37ed.local","","","","","[35, 41, 41, 41, 41, 41]","[]",0,"[]",-1
467,0,"192.168.107.13","d8:cb:8a:0d:2a:31","d8:cb:8a",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912419317,1698912420323,1006,4,340,1698912419317,1698912420323,1006,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
468,0,"192.168.107.119","10:7b:44:7c:ef:0d","10:7b:44",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912000711,1698912000711,0,2,486,1698912000711,1698912000711,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-ok7f56a","","","","","[203, 209]","[]",0,"[]",-1
469,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",1498,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912433714,1698912435114,1400,39,4599,1698912433714,1698912435114,1400,15,1761,1698912433715,1698912435061,1346,24,2838,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
470,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",4249,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912436711,1698912437736,1025,26,3066,1698912436711,1698912437736,1025,10,1174,1698912436713,1698912437686,973,16,1892,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
471,0,"192.168.107.41","b0:7b:25:2d:38:0b","b0:7b:25",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912008667,1698912008667,0,2,486,1698912008667,1698912008667,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-321d0df","","","","","[203, 209]","[]",0,"[]",-1
472,0,"192.168.107.235","e0:be:03:12:66:14","e0:be:03",137,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1698912291149,1698912292676,1527,3,276,1698912291149,1698912292676,1527,3,276,0,0,0,0,0,"NetBIOS","System",0,6,"wpad","","","","","[52, 58, 58]","[]",0,"[]",-1
473,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",1727,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912433980,1698912436459,2479,39,4599,1698912433980,1698912436459,2479,15,1761,1698912433981,1698912436408,2427,24,2838,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
474,0,"192.168.107.200","74:86:e2:1e:5d:62","74:86:e2",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912431268,1698912432268,1000,4,340,1698912431268,1698912432268,1000,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
475,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",14971,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912433466,1698912436692,3226,52,6132,1698912433466,1698912436692,3226,20,2348,1698912433468,1698912436637,3169,32,3784,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
476,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",3634,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912437021,1698912437938,917,26,3066,1698912437021,1698912437938,917,10,1174,1698912437022,1698912437890,868,16,1892,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
477,0,"192.168.107.236","e0:be:03:15:97:dd","e0:be:03",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912012358,1698912012358,0,2,486,1698912012358,1698912012358,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-cj2apcu","","","","","[203, 209]","[]",0,"[]",-1
478,0,"192.168.107.60","74:78:27:2c:82:ab","74:78:27",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912016358,1698912016358,0,1,243,1698912016358,1698912016358,0,1,243,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-ma23afn","","","","","[203]","[]",0,"[]",-1
479,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",1398,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912436443,1698912438187,1744,39,4599,1698912436443,1698912438187,1744,15,1761,1698912436444,1698912438142,1698,24,2838,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
480,0,"192.168.107.70","50:9a:4c:2b:26:c2","50:9a:4c",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912434460,1698912435624,1164,3,255,1698912434460,1698912435624,1164,3,255,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51]","[]",0,"[]",-1
481,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",1734,"159.226.251.13","28:d0:f5:6a:e1:e7","28:d0:f5",993,6,4,0,0,1698912436600,1698912438360,1760,39,4599,1698912436600,1698912438360,1760,15,1761,1698912436601,1698912438309,1708,24,2838,"IMAPS","Email",0,6,"","","","","","[54, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20, 60, 26, 73, 66, 26, 171, 205, 26, 155, 66, 26, 171, 20]","[]",378,"[]",-1
482,0,"192.168.107.51","74:86:e2:1e:55:5b","74:86:e2",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912440271,1698912441277,1006,4,340,1698912440271,1698912441277,1006,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
483,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",58594,"159.226.8.6","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698912524331,1698912524333,2,2,164,1698912524331,1698912524331,0,1,82,1698912524333,1698912524333,0,1,82,"DNS","Network",0,6,"stun.chat.bilibili.com","","","","","[42, 48]","[]",48,"[]",-1
484,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",9609,"103.212.12.45","28:d0:f5:6a:e1:e7","28:d0:f5",3000,6,4,0,0,1698912504639,1698912504686,47,4,229,1698912504639,1698912504686,47,2,109,1698912504645,1698912504645,0,2,120,"Unknown","Unspecified",0,0,"","","","","","[15, 26, 26, 20]","[]",52,"[]",-1
485,0,"192.168.107.232","e0:be:03:12:66:07","e0:be:03",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912290765,1698912444515,153750,10,850,1698912290765,1698912444515,153750,10,850,0,0,0,0,0,"MDNS","Network",0,6,"desktop-422hspr.local","","","","","[30, 36, 36, 36, 47, 85, 47, 85, 51, 51]","[]",0,"[]",-1
486,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",4662,"20.198.162.76","28:d0:f5:6a:e1:e7","28:d0:f5",443,6,4,0,0,1698912454566,1698912504548,49982,5,555,1698912454566,1698912504548,49982,3,264,1698912454646,1698912504493,49847,2,291,"TLS","Web",1,1,"","","","","","[15, 32, 121, 191, 20]","[]",191,"[]",-1
487,0,"192.168.107.56","00:e0:4c:8a:13:22","00:e0:4c",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912451063,1698912452065,1002,4,340,1698912451063,1698912452065,1002,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
488,0,"192.168.107.229","00:e0:4c:92:2e:b3","00:e0:4c",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912451128,1698912452131,1003,4,340,1698912451128,1698912452131,1003,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
489,0,"192.168.107.95","a4:4c:c8:0a:21:bd","a4:4c:c8",57554,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",3702,17,4,0,0,1698912308556,1698912385507,76951,112,78120,1698912308556,1698912385507,76951,112,78120,0,0,0,0,0,"WSD","Network",0,6,"","","","","","[658, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 660, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664]","[]",0,"[]",-1
490,0,"192.168.107.147","20:7b:d2:79:6e:26","20:7b:d2",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912035231,1698912035231,0,2,486,1698912035231,1698912035231,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-3ch3lmt","","","","","[203, 209]","[]",0,"[]",-1
491,0,"fe80::6e4b:90ff:fef4:2040","6c:4b:90:f4:20:40","6c:4b:90",546,"ff02::1:2","33:33:00:01:00:02","33:33:00",547,17,6,0,0,1698912636169,1698912636169,0,1,116,1698912636169,1698912636169,0,1,116,0,0,0,0,0,"DHCPV6","Network",0,6,"","","","","","[76]","[]",0,"[]",-1
492,0,"192.168.107.51","74:86:e2:1e:55:5b","74:86:e2",51843,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",3702,17,4,0,0,1698912154146,1698912160934,6788,14,9772,1698912154146,1698912160934,6788,14,9772,0,0,0,0,0,"WSD","Network",0,6,"","","","","","[658, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664]","[]",0,"[]",-1
493,0,"192.168.107.200","74:86:e2:1e:5d:62","74:86:e2",137,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1698912293760,1698912359108,65348,12,1104,1698912293760,1698912359108,65348,12,1104,0,0,0,0,0,"NetBIOS","System",0,6,"wpad","","","","","[52, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]","[]",0,"[]",-1
494,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",49772,"119.29.29.29","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698912350342,1698912350349,7,2,232,1698912350342,1698912350342,0,1,80,1698912350349,1698912350349,0,1,152,"DNS.Google","Network",0,6,"beacons.gcp.gvt2.com","","","","","[40, 118]","[]",118,"[]",-1
495,0,"192.168.107.1","38:d5:47:34:03:e6","38:d5:47",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912057804,1698912057804,0,1,243,1698912057804,1698912057804,0,1,243,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-cva675q","","","","","[203]","[]",0,"[]",-1
496,0,"192.168.107.180","00:2b:67:e6:a0:56","00:2b:67",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912476736,1698912477738,1002,2,170,1698912476736,1698912477738,1002,2,170,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51]","[]",0,"[]",-1
497,0,"192.168.107.84","74:78:27:2c:83:6e","74:78:27",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912060093,1698912060093,0,2,486,1698912060093,1698912060093,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-furvarn","","","","","[203, 209]","[]",0,"[]",-1
498,0,"192.168.107.99","74:86:e2:1e:5a:13","74:86:e2",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912492374,1698912493381,1007,4,340,1698912492374,1698912493381,1007,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
499,0,"192.168.107.80","00:e0:4c:92:2e:bf","00:e0:4c",5353,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",5353,17,4,0,0,1698912671107,1698912672115,1008,4,340,1698912671107,1698912672115,1008,4,340,0,0,0,0,0,"MDNS","Network",0,6,"_microsoft_mcc._tcp.local","","","","","[45, 51, 51, 51]","[]",0,"[]",-1
500,0,"192.168.107.78","4c:cc:6a:73:17:57","4c:cc:6a",138,"192.168.107.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,0,1698912080622,1698912080622,0,2,486,1698912080622,1698912080622,0,2,486,0,0,0,0,0,"NetBIOS.SMBv1","System",0,6,"desktop-stt9tji","","","","","[203, 209]","[]",0,"[]",-1
501,0,"fe80::42b0:34ff:fe24:6b69","40:b0:34:24:6b:69","40:b0:34",546,"ff02::1:2","33:33:00:01:00:02","33:33:00",547,17,6,0,0,1698912682756,1698912682756,0,1,163,1698912682756,1698912682756,0,1,163,0,0,0,0,0,"DHCPV6","Network",0,6,"","","","","","[123]","[]",0,"[]",-1
502,0,"fe80::7198:fe6a:3bc6:685","00:e0:4c:68:03:c3","00:e0:4c",546,"ff02::1:2","33:33:00:01:00:02","33:33:00",547,17,6,0,0,1698912377892,1698912440893,63001,7,1099,1698912377892,1698912440893,63001,7,1099,0,0,0,0,0,"DHCPV6","Network",0,6,"","","","","","[117, 123, 123, 123, 123, 123, 123]","[]",0,"[]",-1
